Trampa,Tau,Error Tau,Pc,Temperatura,Intensidad,Error Intensidad,tph,Máscara,p-valor
"(554, 141)",0.0015183871666116244,8.390162904850634e-05,0.3237993574207446,180,"[75.59329986572266, 5.684969902038574, 22.14836311340332, 73.2627944946289, 65.01309204101562, 58.64732360839844, 62.27604293823242, 158.13868713378906, 174.3614501953125, 301.1404724121094, 394.7026672363281, 495.893310546875, 513.9000244140625, 604.5537109375, 587.2395629882812, 586.7734985351562, 563.9799194335938, 414.30328369140625, 363.2480773925781, 173.79612731933594, 63.41205596923828, 45.16562271118164, 3.7136902809143066, 87.74464416503906, 33.010414123535156]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.9815453157575071
"(34, 203)",0.0015508773406843626,8.34686404743135e-05,0.3324426955770072,180,"[6.582589149475098, 11.853570938110352, 4.38288688659668, 9.716963768005371, 21.888837814331055, 40.0665168762207, 53.37916564941406, 100.29032897949219, 136.83511352539062, 222.93511962890625, 299.76666259765625, 501.171142578125, 572.5352783203125, 640.4635009765625, 719.0264892578125, 631.9459838867188, 597.75537109375, 415.16070556640625, 248.125, 176.80862426757812, 53.3641357421875, 83.98481750488281, 30.26116180419922, 14.247322082519531, 59.558780670166016]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.6242830030254154
"(166, 223)",0.001087902768105031,3.114849766432314e-05,0.6249973493803499,180,"[26.396875381469727, 3.2273812294006348, 51.98690414428711, 170.57321166992188, 189.90951538085938, 238.4718780517578, 285.36279296875, 433.8891296386719, 525.3032836914062, 701.3917236328125, 893.5737915039062, 1022.2425537109375, 1149.232177734375, 1190.108154296875, 1132.4912109375, 1020.3460083007812, 924.3380737304688, 541.6561279296875, 430.7288818359375, 197.6293182373047, 58.06919479370117, 21.236309051513672, 54.04702377319336, 43.62678527832031, 19.683780670166016]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.9737851670478808
"(325, 30)",0.0010631573902611178,7.349205691658372e-05,0.25887452172696046,180,"[29.511459350585938, 101.58006286621094, 91.13661193847656, 91.87113189697266, 107.2641372680664, 153.20848083496094, 140.88645935058594, 252.087646484375, 243.7964324951172, 335.83795166015625, 366.0229187011719, 438.0840759277344, 432.2498779296875, 452.4375, 414.09808349609375, 393.91192626953125, 387.55712890625, 327.75433349609375, 179.5074462890625, 101.99970245361328, 43.938838958740234, 20.811161041259766, 26.016071319580078, 48.00044631958008, 34.467857360839844]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.5651517400414439
"(816, 85)",0.0017212386744908908,0.0001887858596799446,0.16312835021318492,180,"[91.89463806152344, 4.289434432983398, 11.79553508758545, 20.349254608154297, 49.92768096923828, 33.008331298828125, 70.91309356689453, 44.10729217529297, 168.03988647460938, 83.63407897949219, 185.54656982421875, 155.42947387695312, 274.00921630859375, 266.0699462890625, 346.767578125, 317.56414794921875, 305.42486572265625, 203.18838500976562, 178.67723083496094, 136.82305908203125, 28.780208587646484, 45.61636734008789, 17.39270782470703, 21.482440948486328, 32.82544708251953]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.9790414791651171
"(331, 98)",0.001047691052709564,0.0001004314040945217,0.18668109566499436,180,"[53.39717483520508, 13.135119438171387, 36.483482360839844, 30.495983123779297, 48.06011962890625, 118.74895477294922, 162.5693359375, 220.10684204101562, 208.28631591796875, 263.453857421875, 185.86830139160156, 297.073974609375, 280.9029846191406, 353.1330261230469, 344.6175537109375, 308.2590637207031, 270.491943359375, 194.20819091796875, 90.30565643310547, 72.86309814453125, 55.83467102050781, 29.547618865966797, 21.767261505126953, 39.795684814453125, 12.746429443359375]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.8623865434433983
"(260, 183)",0.0009075848647512772,2.3404824346037447e-05,0.6940059053917289,180,"[52.305355072021484, 46.621429443359375, 74.26741027832031, 142.05699157714844, 176.919189453125, 366.8017883300781, 433.4988098144531, 515.5559692382812, 680.8687744140625, 932.8197021484375, 989.2138671875, 1183.7635498046875, 1291.283203125, 1342.2880859375, 1319.13623046875, 1103.89990234375, 726.3880615234375, 448.40936279296875, 325.631103515625, 143.44776916503906, 124.26502990722656, 42.93333435058594, 31.828571319580078, 43.17842102050781, 15.076189994812012]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.5414400472668517
"(483, 26)",0.0007085608268388847,3.105128039428323e-05,0.40848026751354355,180,"[36.95059585571289, 36.83943176269531, 26.386606216430664, 56.199256896972656, 114.17127990722656, 145.90713500976562, 206.7017822265625, 291.78839111328125, 390.6846923828125, 585.0003051757812, 759.609375, 814.5616455078125, 816.564697265625, 846.9575805664062, 688.6075439453125, 498.9407653808594, 276.613525390625, 103.97410583496094, 5.480506896972656, 9.813392639160156, 26.758630752563477, 25.522024154663086, 22.540475845336914, 82.28750610351562, 31.314136505126953]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.061825852223490387
"(328, 108)",0.0010027950873515146,4.4191486327467186e-05,0.4060914247729821,180,"[38.744789123535156, 61.83943176269531, 20.13794708251953, 98.51399230957031, 15.868898391723633, 138.08258056640625, 202.0233612060547, 295.56829833984375, 384.08856201171875, 525.0836181640625, 560.2843627929688, 743.0076904296875, 716.0096435546875, 744.2005615234375, 760.60595703125, 644.763671875, 564.1290283203125, 357.80029296875, 180.21800231933594, 81.48809814453125, 46.668304443359375, 11.029464721679688, 2.38214111328125, 31.990625381469727, 10.71086311340332]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.9906682724887912
"(161, 185)",0.0002659565676751936,6.422321129704492e-06,0.743975743714919,180,"[222.87396240234375, 275.60357666015625, 450.3416748046875, 544.8797607421875, 661.0174560546875, 913.4510498046875, 1012.044189453125, 1251.455810546875, 1384.2591552734375, 1325.739013671875, 1336.372802734375, 1202.6734619140625, 1067.11572265625, 748.244384765625, 441.43048095703125, 299.42095947265625, 10.44285774230957, 13.749256134033203, 10.634374618530273, 50.99791717529297, 8.960565567016602, 52.60967254638672, 19.939882278442383, 8.630208969116211, 54.17857360839844]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.1478576433043385
"(68, 93)",0.0003585939643667796,1.2354159063091802e-05,0.5205043018689324,180,"[110.39926147460938, 212.6956787109375, 154.73110961914062, 302.35687255859375, 253.400146484375, 417.2987976074219, 532.4775390625, 676.033203125, 890.6221923828125, 1015.023193359375, 1093.46533203125, 1047.614013671875, 846.4652099609375, 627.2288818359375, 409.0157470703125, 160.3718719482422, 110.32901763916016, 9.871874809265137, 61.206398010253906, 21.677976608276367, 6.866518020629883, 48.429908752441406, 41.91636657714844, 30.738094329833984, 65.02484893798828]","[50.13894623521864, 50.138825659253385, 50.13837656386747, 50.139593763819796, 50.137402341963785, 50.13877265107469, 50.13847044579002, 50.13778571410573, 50.13834369731554, 50.1388598915743, 50.140040516392446, 50.13821677620335, 50.13779882871901, 50.13732510353643, 50.136695675743084, 50.13615882977757, 50.13703479797592, 50.13884967789325, 50.137773418122585, 50.13866571608683, 50.136370400144756, 50.1381881015018, 50.135813251142565, 50.13945079057727, 50.13909457558485]","[3.33333333e-06 5.00000000e-06 6.66666667e-06 1.00000000e-05
 1.33333333e-05 2.00000000e-05 2.66666667e-05 4.00000000e-05
 5.33333333e-05 8.00000000e-05 1.06666667e-04 1.60000000e-04
 2.13333333e-04 3.20000000e-04 4.26666667e-04 6.40000000e-04
 8.53333333e-04 1.28000000e-03 1.70666667e-03 2.56000000e-03
 3.41333333e-03 5.12000000e-03 6.82666667e-03 1.02400000e-02
 1.36533333e-02]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False]",0.1695400171871552
